strategy,symbol,hour,n,wins,total,avg,hit
pivot_reversal,ZT,4,17,6,-526.4341517859498,-30.96671481093822,35.294117647058826
liquidity_sweep,ZN,11,34,11,-528.6968750001137,-15.549908088238638,32.35294117647059
liquidity_sweep,ZT,8,44,16,-529.5404017853244,-12.035009131484646,36.36363636363637
opening_range_breakout,ZB,10,18,4,-531.2946428570962,-29.516369047616454,22.22222222222222
volume_spike_reversal,NG,6,6,1,-533.5823665482518,-88.93039442470864,16.666666666666664
order_block,ZF,5,9,2,-533.7357142856797,-59.30396825396441,22.22222222222222
support_resistance_bounce,ZF,15,24,4,-534.1473214286831,-22.256138392861796,16.666666666666664
support_resistance_bounce,6E,15,12,1,-534.188825546127,-44.51573546217725,8.333333333333332
order_block,CL,22,7,1,-534.841547720781,-76.405935388683,14.285714285714285
support_resistance_bounce,CL,12,5,0,-535.0748835972316,-107.01497671944632,0.0
vol_spike_fade,NG,7,18,6,-535.424298286438,-29.745794349246555,33.33333333333333
pivot_reversal,ZT,20,17,5,-536.1736607143913,-31.53962710084655,29.411764705882355
pivot_reversal,ZF,14,29,10,-536.1832589284556,-18.489077894084677,34.48275862068966
support_resistance_bounce,CL,6,5,0,-536.9779353550725,-107.3955870710145,0.0
keltner_breakout,NG,3,21,6,-539.7025734901339,-25.70012254714923,28.57142857142857
opening_range_breakout,ZB,16,21,5,-540.9303571430032,-25.758588435381107,23.809523809523807
fair_value_gap,ES,2,36,11,-542.9053571426624,-15.080704365073956,30.555555555555557
rsi2_extreme_reversion,CL,15,5,0,-543.609765625,-108.721953125,0.0
opening_range_breakout,ZT,3,23,6,-543.629464285694,-23.63606366459539,26.08695652173913
liquidity_sweep,NG,6,65,22,-544.2723301069996,-8.373420463184608,33.84615384615385
keltner_breakout,ZF,18,22,7,-544.7484375000539,-24.761292613638815,31.818181818181817
order_block,6E,8,13,3,-545.1240087406738,-41.93261605697491,23.076923076923077
liquidity_sweep,ZF,19,9,2,-546.6361607141639,-60.737351190462654,22.22222222222222
liquidity_sweep,ZN,5,20,6,-547.033035714235,-27.35165178571175,30.0
pivot_reversal,NG,4,40,13,-549.9353854588473,-13.748384636471183,32.5
keltner_breakout,NG,1,17,5,-551.7042400360108,-32.45319059035358,29.411764705882355
volume_spike_reversal,ZF,13,5,0,-551.780133928612,-110.3560267857224,0.0
support_resistance_bounce,ZN,16,29,5,-552.4714285713737,-19.050738916254268,17.24137931034483
rsi2_extreme_reversion,GC,0,5,0,-552.4878906250001,-110.49757812500002,0.0
bollinger_squeeze_break,ES,0,8,1,-555.3642857143573,-69.42053571429466,12.5
vol_regime_trend,NG,5,5,0,-555.8004272460937,-111.16008544921874,0.0
support_resistance_bounce,ZT,12,7,0,-555.834821428612,-79.40497448980172,0.0
pivot_reversal,ZN,0,11,3,-556.8464285715015,-50.62240259740923,27.27272727272727
volume_spike_reversal,6E,20,19,8,-558.5759414677569,-29.398733761460893,42.10526315789473
order_block,ZF,10,10,3,-559.7933035714022,-55.97933035714023,30.0
pivot_reversal,ES,0,30,10,-561.20178571413,-18.706726190471,33.33333333333333
volume_spike_reversal,CL,20,13,3,-562.2094325473843,-43.24687942672187,23.076923076923077
pivot_reversal,ES,5,10,2,-564.6303571427987,-56.463035714279876,20.0
vol_spike_fade,6E,13,9,2,-566.4602960382547,-62.94003289313941,22.22222222222222
vol_spike_fade,ZF,1,20,7,-566.495535714235,-28.324776785711748,35.0
gap_fill,ZT,21,77,48,-567.3080357144481,-7.367636827460365,62.33766233766234
rsi2_extreme_reversion,CL,4,5,0,-567.579248046875,-113.51584960937501,0.0
keltner_breakout,ZN,22,9,2,-569.8406249999374,-63.31562499999305,22.22222222222222
vol_spike_fade,ZN,15,6,1,-570.4392857143202,-95.07321428572004,16.666666666666664
fair_value_gap,NG,11,47,16,-570.9069047791434,-12.146955420832837,34.04255319148936
liquidity_sweep,NG,13,66,21,-573.3466982296334,-8.687071185297475,31.818181818181817
support_resistance_bounce,CL,16,5,0,-573.8218745640427,-114.76437491280853,0.0
donchian_breakout,6E,14,6,0,-574.0356501579063,-95.67260835965105,0.0
donchian_breakout,ZN,16,9,1,-575.0124999999999,-63.89027777777777,11.11111111111111
bollinger_squeeze_break,ZT,22,12,3,-576.7834821427759,-48.06529017856466,25.0
inside_bar_break,NG,10,53,16,-577.0944008963503,-10.88857360181793,30.18867924528302
rsi2_extreme_reversion,NG,6,18,1,-577.1955749511717,-32.06642083062065,5.555555555555555
fair_value_gap,ES,21,24,7,-579.9428571427989,-24.164285714283285,29.166666666666668
opening_range_breakout,ZF,1,20,4,-580.446428571388,-29.0223214285694,20.0
vol_spike_fade,6E,15,9,2,-581.4809691633695,-64.60899657370773,22.22222222222222
order_block,6E,13,14,4,-582.3534956148256,-41.596678258201834,28.57142857142857
keltner_breakout,ZN,2,17,5,-587.6156249999942,-34.56562499999966,29.411764705882355
volume_spike_reversal,ZN,7,8,1,-588.2008928571104,-73.5251116071388,12.5
rsi2_extreme_reversion,ZF,2,5,0,-588.75,-117.75,0.0
support_resistance_bounce,6E,10,21,3,-591.294759682338,-28.156893318206574,14.285714285714285
vol_regime_trend,ZF,2,6,0,-593.218749999929,-98.86979166665482,0.0
pivot_reversal,ZN,23,16,5,-594.4794642855518,-37.15496651784699,31.25
opening_range_breakout,6E,18,14,3,-594.926302194734,-42.494735871052434,21.428571428571427
opening_range_breakout,NG,12,23,5,-596.1273847852268,-25.918581947183775,21.73913043478261
opening_range_breakout,ZT,23,18,3,-600.805803571388,-33.37810019841044,16.666666666666664
vol_spike_fade,ZF,18,16,5,-602.4098214285837,-37.65061383928648,31.25
opening_range_breakout,ZN,22,15,3,-602.7455357143771,-40.183035714291805,20.0
keltner_breakout,ZT,15,15,4,-603.7078125000681,-40.24718750000454,26.666666666666668
donchian_breakout,NG,16,5,0,-605.601218795779,-121.1202437591558,0.0
rsi2_extreme_reversion,ZB,3,5,0,-605.7,-121.14000000000001,0.0
bollinger_squeeze_break,ZB,12,10,1,-607.1517857142776,-60.71517857142776,10.0
support_resistance_bounce,ZN,22,21,3,-607.2366071429891,-28.91602891157091,14.285714285714285
fair_value_gap,ZN,10,46,15,-607.5245535713026,-13.207055512419622,32.608695652173914
vol_regime_trend,6E,7,17,4,-607.9299185753534,-35.76058344560903,23.52941176470588
liquidity_sweep,NQ,19,20,5,-609.5714285715222,-30.47857142857611,25.0
keltner_breakout,NG,0,22,7,-610.5039024352974,-27.75017738342261,31.818181818181817
fair_value_gap,ES,12,8,1,-610.7232142857792,-76.3404017857224,12.5
donchian_breakout,ZT,23,6,0,-612.7500000001421,-102.12500000002369,0.0
volume_spike_reversal,ZF,3,11,2,-612.772321428541,-55.70657467532191,18.181818181818183
narrow_range_break,GC,16,5,0,-613.990234375,-122.798046875,0.0
rsi2_extreme_reversion,ZN,11,6,1,-614.075,-102.34583333333335,16.666666666666664
keltner_breakout,ZF,5,22,7,-614.6999999999858,-27.94090909090845,31.818181818181817
support_resistance_bounce,ZT,18,13,2,-616.129464285694,-47.39457417582261,15.384615384615385
order_block,ZB,7,14,3,-616.2026785714733,-44.01447704081952,21.428571428571427
vol_spike_fade,ZF,6,5,0,-616.651785714306,-123.3303571428612,0.0
support_resistance_bounce,ZF,5,20,2,-616.7187500001421,-30.835937500007105,10.0
vol_spike_fade,ZN,1,10,2,-616.896428571459,-61.6896428571459,20.0
donchian_breakout,ZB,6,6,0,-617.9749999999943,-102.99583333333238,0.0
rsi2_extreme_reversion,ZN,19,5,0,-618.875,-123.775,0.0
gap_fill,ES,0,19,5,-619.4607142856883,-32.60319548872044,26.31578947368421
rsi2_extreme_reversion,ZF,20,6,0,-620.0,-103.33333333333333,0.0
fair_value_gap,ZT,9,75,27,-621.6667410715585,-8.288889880954112,36.0
support_resistance_bounce,ES,19,5,0,-621.7714285714221,-124.35428571428443,0.0
narrow_range_break,6E,4,87,33,-622.6325451715168,-7.1566959215116865,37.93103448275862
donchian_breakout,ZF,0,5,0,-623.9062499999858,-124.78124999999716,0.0
support_resistance_bounce,ZT,10,16,2,-624.9013392856656,-39.0563337053541,12.5
order_block,6E,2,34,11,-626.0601176532516,-18.41353287215446,32.35294117647059
opening_range_breakout,6E,22,21,5,-626.6661294050629,-29.841244257383945,23.809523809523807
rsi2_extreme_reversion,ZB,4,5,0,-627.35,-125.47,0.0
order_block,NG,2,29,9,-628.6975924491704,-21.679227325833462,31.03448275862069
support_resistance_bounce,CL,5,6,0,-629.308029610762,-104.88467160179367,0.0
rsi2_extreme_reversion,ZF,3,7,1,-630.825,-90.11785714285715,14.285714285714285
liquidity_sweep,ZF,4,24,8,-631.6812499998152,-26.320052083325635,33.33333333333333
inside_bar_break,ES,2,29,10,-633.957142857156,-21.86059113300538,34.48275862068966
rsi2_extreme_reversion,NG,13,13,2,-634.0169372558594,-48.77053363506611,15.384615384615385
vol_regime_trend,6E,19,15,4,-634.2130098342728,-42.280867322284855,26.666666666666668
opening_range_breakout,ZT,18,18,3,-634.287946428612,-35.238219246034,16.666666666666664
support_resistance_bounce,ZF,23,28,3,-634.332589285765,-22.654735331634466,10.714285714285714
fair_value_gap,CL,0,20,5,-634.5743652344177,-31.728718261720882,25.0
support_resistance_bounce,NQ,18,5,0,-635.0500000000727,-127.01000000001454,0.0
pivot_reversal,ZB,8,21,5,-636.0696428571673,-30.289030612246062,23.809523809523807
opening_range_breakout,ZF,9,25,6,-636.4379464285978,-25.457517857143912,24.0
volume_spike_reversal,ZT,20,25,4,-636.634151786234,-25.465366071449363,16.0
rsi2_extreme_reversion,ZB,8,5,0,-636.95,-127.39000000000001,0.0
order_block,ZT,1,42,16,-637.2680803569967,-15.173049532309445,38.095238095238095
fair_value_gap,CL,7,7,1,-637.3465504237361,-91.04950720339086,14.285714285714285
support_resistance_bounce,ES,6,5,0,-637.3964285713766,-127.47928571427533,0.0
vol_regime_trend,ZT,21,7,1,-637.9749999999716,-91.13928571428166,14.285714285714285
keltner_breakout,ZB,14,14,3,-639.0749999999773,-45.64821428571266,21.428571428571427
vol_regime_trend,ZN,19,7,1,-640.5374999999972,-91.50535714285674,14.285714285714285
narrow_range_break,6E,1,80,32,-641.1624697276958,-8.014530871596197,40.0
fair_value_gap,NQ,6,12,2,-644.475,-53.706250000000004,16.666666666666664
volume_spike_reversal,ZF,7,11,1,-644.9116071428612,-58.628327922078284,9.090909090909092
pivot_reversal,ZN,5,17,5,-645.4040178571246,-37.96494222688968,29.411764705882355
keltner_breakout,6E,21,25,7,-645.9943275689745,-25.839773102758983,28.000000000000004
rsi2_extreme_reversion,ZF,19,5,0,-648.9,-129.78,0.0
vol_regime_trend,ZB,16,5,0,-649.0000000000142,-129.80000000000285,0.0
pivot_reversal,ES,16,10,2,-649.8982142857338,-64.98982142857338,20.0
rsi2_extreme_reversion,ZN,15,5,0,-650.125,-130.025,0.0
opening_range_breakout,ZB,20,15,3,-650.178571428541,-43.34523809523606,20.0
support_resistance_bounce,CL,13,5,0,-651.8621128627293,-130.37242257254587,0.0
keltner_breakout,ZF,7,32,10,-654.510937499892,-20.453466796871624,31.25
keltner_breakout,NG,16,15,3,-655.4976654052867,-43.69984436035245,20.0
pivot_reversal,ZN,4,21,6,-656.8004464286405,-31.276211734697167,28.57142857142857
bollinger_squeeze_break,ZB,14,19,4,-657.166071428541,-34.587687969923216,21.052631578947366
vol_spike_fade,ZT,14,7,1,-659.8517857142776,-94.26454081632538,14.285714285714285
keltner_breakout,ZB,4,26,8,-660.1874999999574,-25.391826923075282,30.76923076923077
bollinger_mean_reversion,NG,20,5,0,-662.8494049072222,-132.56988098144444,0.0
keltner_breakout,ZT,3,47,19,-663.7125000000796,-14.121542553193182,40.42553191489361
donchian_breakout,6E,15,9,2,-665.3460213661249,-73.92733570734721,22.22222222222222
support_resistance_bounce,NQ,4,5,0,-666.2999999999273,-133.25999999998547,0.0
opening_range_breakout,ZF,21,18,2,-666.375000000071,-37.02083333333728,11.11111111111111
pivot_reversal,ZF,23,17,5,-666.789062500071,-39.222886029415946,29.411764705882355
order_block,ZN,14,8,1,-667.319642857153,-83.41495535714412,12.5
opening_range_breakout,CL,21,10,1,-667.4411895751954,-66.74411895751953,10.0
opening_range_breakout,CL,7,5,0,-667.5702187674366,-133.51404375348733,0.0
rsi2_extreme_reversion,ZT,14,6,0,-668.6625,-111.44375000000001,0.0
fair_value_gap,ZN,7,48,16,-668.9397321429323,-13.936244419644423,33.33333333333333
opening_range_breakout,ZB,18,16,3,-669.596428571459,-41.84977678571619,18.75
pivot_reversal,ZB,22,11,2,-672.6821428571529,-61.152922077922995,18.181818181818183
donchian_breakout,ZT,21,6,0,-672.7937500000796,-112.13229166667993,0.0
opening_range_breakout,ES,5,18,3,-673.9071428571104,-37.43928571428391,16.666666666666664
bollinger_squeeze_break,ZN,21,13,3,-674.4830357142065,-51.88331043955434,23.076923076923077
opening_range_breakout,ZT,6,21,4,-679.78125,-32.370535714285715,19.047619047619047
fair_value_gap,6E,6,70,25,-680.964830807729,-9.728069011538985,35.714285714285715
rsi2_extreme_reversion,6E,7,32,3,-681.9073743820192,-21.3096054494381,9.375
rsi2_extreme_reversion,NG,8,6,0,-681.9939346313477,-113.66565577189128,0.0
support_resistance_bounce,ZF,13,16,2,-683.944196428612,-42.74651227678825,12.5
narrow_range_break,ES,14,8,1,-684.828571428578,-85.60357142857225,12.5
pivot_reversal,ZT,3,27,9,-685.0437499996873,-25.37199074072916,33.33333333333333
liquidity_sweep,ZB,3,18,4,-687.2955357142919,-38.18308531746066,22.22222222222222
rsi2_extreme_reversion,ZB,12,5,0,-687.4,-137.48,0.0
vol_regime_trend,ZB,2,8,1,-687.625000000037,-85.95312500000462,12.5
keltner_breakout,6E,5,21,6,-687.8749843597857,-32.75595163618027,28.57142857142857
fair_value_gap,NQ,2,12,2,-688.1142857143482,-57.34285714286235,16.666666666666664
opening_range_breakout,ZT,5,21,3,-689.5468750001421,-32.835565476197246,14.285714285714285
pivot_reversal,6E,3,55,18,-689.5801887308761,-12.537821613288656,32.72727272727273
narrow_range_break,6E,9,63,21,-690.3208007540218,-10.957473027841615,33.33333333333333
vol_regime_trend,ZT,16,7,1,-692.7749999998408,-98.9678571428344,14.285714285714285
support_resistance_bounce,ZF,2,18,2,-692.881696428612,-38.493427579367335,11.11111111111111
vol_spike_fade,ZN,6,5,0,-693.5428571428328,-138.70857142856656,0.0
bollinger_squeeze_break,6E,18,16,4,-695.6483853680708,-43.47802408550442,25.0
fair_value_gap,CL,20,14,3,-697.8426812308298,-49.84590580220213,21.428571428571427
support_resistance_bounce,6E,20,16,2,-699.8975322246829,-43.74359576404268,12.5
narrow_range_break,ZF,10,112,45,-701.0232142859637,-6.259135841838962,40.17857142857143
liquidity_sweep,ZB,22,7,1,-705.4794642857082,-100.78278061224403,14.285714285714285
liquidity_sweep,ZB,7,17,4,-706.9357142857082,-41.584453781512245,23.52941176470588
liquidity_sweep,ZF,22,8,1,-707.9301339285552,-88.4912667410694,12.5
inside_bar_break,ES,7,11,2,-708.157142857156,-64.37792207792327,18.181818181818183
order_block,ZT,4,16,5,-708.1837053571103,-44.26148158481939,31.25
fair_value_gap,NG,3,62,20,-708.3248088700334,-11.424593691452152,32.25806451612903
vol_regime_trend,ZF,20,15,4,-708.3249999999914,-47.221666666666096,26.666666666666668
order_block,ZF,3,26,7,-708.5901785714732,-27.253468406595122,26.923076923076923
donchian_breakout,ZB,23,8,1,-710.7249999999744,-88.8406249999968,12.5
vol_regime_trend,6E,16,6,0,-710.9057959556524,-118.48429932594206,0.0
donchian_breakout,6E,20,20,3,-711.0637763977163,-35.55318881988582,15.0
rsi2_extreme_reversion,NG,10,12,1,-711.2051307678222,-59.26709423065185,8.333333333333332
opening_range_breakout,ZF,19,18,2,-712.412946428541,-39.578497023807834,11.11111111111111
keltner_breakout,ZT,12,15,4,-713.7515624998749,-47.58343749999166,26.666666666666668
vol_regime_trend,ZF,13,9,1,-714.9749999999857,-79.44166666666507,11.11111111111111
narrow_range_break,CL,16,14,2,-715.7791887555906,-51.12708491111361,14.285714285714285
vol_spike_fade,ZF,15,9,2,-715.8821428571388,-79.54246031745987,22.22222222222222
inside_bar_break,NQ,1,5,0,-718.6,-143.72,0.0
support_resistance_bounce,ES,10,6,0,-719.4249999999545,-119.90416666665908,0.0
rsi2_extreme_reversion,NG,4,13,1,-719.5858474731444,-55.352757497934185,7.6923076923076925
bollinger_squeeze_break,ZF,2,18,4,-720.1687500000141,-40.00937500000079,22.22222222222222
donchian_breakout,6E,13,6,1,-721.5318140029797,-120.25530233382995,16.666666666666664
donchian_breakout,ZT,8,14,1,-721.5812500001022,-51.541517857150154,7.142857142857142
keltner_breakout,6E,13,24,6,-721.8237080812677,-30.075987836719488,25.0
bollinger_squeeze_break,ZN,23,23,7,-721.8562500000284,-31.38505434782732,30.434782608695656
rsi2_extreme_reversion,6E,2,13,1,-721.946722793579,-55.534363291813776,7.6923076923076925
opening_range_breakout,ZF,14,26,6,-723.0513392858361,-27.80966689560908,23.076923076923077
narrow_range_break,NQ,1,5,0,-723.6,-144.72,0.0
order_block,NG,4,15,4,-723.685322598041,-48.24568817320274,26.666666666666668
bollinger_squeeze_break,ZT,13,15,4,-724.3928571426338,-48.29285714284226,26.666666666666668
donchian_breakout,ZN,6,5,0,-724.7874999999545,-144.95749999999092,0.0
donchian_breakout,NG,7,6,0,-725.6006275176993,-120.93343791961655,0.0
volume_spike_reversal,NG,8,13,3,-727.1975180626138,-55.93827062020106,23.076923076923077
volume_spike_reversal,ZF,20,24,6,-727.4500000001847,-30.31041666667436,25.0
liquidity_sweep,ZB,23,9,1,-727.691964285694,-80.85466269841044,11.11111111111111
donchian_breakout,NG,4,9,1,-727.8040054321316,-80.86711171468129,11.11111111111111
pivot_reversal,ZN,9,33,9,-727.8366071428043,-22.05565476190316,27.27272727272727
liquidity_sweep,ZF,18,13,4,-730.2649553571388,-56.174227335164524,30.76923076923077
rsi2_extreme_reversion,CL,19,6,0,-731.5862670898438,-121.93104451497396,0.0
narrow_range_break,6E,21,90,30,-733.7041180475762,-8.152267978306403,33.33333333333333
inside_bar_break,CL,1,9,1,-734.2455304827049,-81.58283672030055,11.11111111111111
keltner_breakout,6E,10,17,4,-735.6260843515563,-43.272122608915076,23.52941176470588
gap_fill,ZF,2,61,31,-735.763392857153,-12.06169496487136,50.81967213114754
bollinger_squeeze_break,NG,2,8,1,-737.2268915993909,-92.15336144992386,12.5
support_resistance_bounce,ZN,6,17,2,-737.241071428541,-43.3671218487377,11.76470588235294
liquidity_sweep,CL,22,13,3,-744.012287248882,-57.23171440376015,23.076923076923077
opening_range_breakout,NG,22,20,4,-744.5292165211375,-37.22646082605688,20.0
pivot_reversal,6E,11,57,19,-745.14665537233,-13.072748339865438,33.33333333333333
keltner_breakout,NG,21,16,4,-746.099434947964,-46.63121468424775,25.0
bollinger_squeeze_break,NG,21,15,3,-746.4490001678422,-49.763266677856144,20.0
donchian_breakout,NG,6,7,0,-746.5993438720694,-106.65704912458135,0.0
rsi2_extreme_reversion,ZT,11,8,1,-749.1375,-93.6421875,12.5
support_resistance_bounce,ES,12,6,0,-752.6857142857338,-125.4476190476223,0.0
opening_range_breakout,ZF,7,25,5,-753.459821428541,-30.13839285714164,20.0
support_resistance_bounce,ES,7,14,1,-754.5928571427987,-53.89948979591419,7.142857142857142
keltner_breakout,NG,6,30,8,-754.9535047531128,-25.165116825103762,26.666666666666668
opening_range_breakout,NQ,20,6,0,-759.5142857142025,-126.58571428570042,0.0
vol_regime_trend,6E,10,6,0,-760.0551140785661,-126.67585234642769,0.0
order_block,ZN,2,23,7,-760.1205357142917,-33.04871894409964,30.434782608695656
narrow_range_break,ZB,9,89,30,-760.578571428584,-8.54582664526499,33.70786516853933
fair_value_gap,NG,10,42,13,-760.7991851125236,-18.114266312202943,30.952380952380953
keltner_breakout,NG,13,12,2,-761.7009827613813,-63.475081896781774,16.666666666666664
pivot_reversal,ZF,3,24,7,-761.952008928541,-31.748000372022542,29.166666666666668
support_resistance_bounce,6E,3,22,3,-764.9956439154805,-34.77252926888548,13.636363636363635
liquidity_sweep,ES,0,54,17,-766.4714285714223,-14.193915343915227,31.48148148148148
liquidity_sweep,NQ,0,30,8,-766.6821428571013,-25.556071428570043,26.666666666666668
pivot_reversal,ZF,15,19,5,-767.0959821427901,-40.37347274435738,26.31578947368421
inside_bar_break,NQ,23,6,0,-768.8000000000001,-128.13333333333335,0.0
order_block,ZF,4,14,3,-769.5803571428895,-54.97002551020639,21.428571428571427
bollinger_squeeze_break,ZN,14,14,3,-771.4633928571246,-55.104528061223185,21.428571428571427
rsi2_extreme_reversion,ZF,15,7,0,-772.0125,-110.28750000000001,0.0
opening_range_breakout,ZT,16,25,4,-772.991071428612,-30.91964285714448,16.0
liquidity_sweep,ZB,8,32,8,-773.3553571429039,-24.167354910715748,25.0
support_resistance_bounce,NG,23,16,1,-775.026118768965,-48.439132423060315,6.25
gap_fill,ZT,1,146,94,-775.2053571434865,-5.309625733859496,64.38356164383562
liquidity_sweep,6E,5,55,18,-775.369146149622,-14.097620839084037,32.72727272727273
bollinger_squeeze_break,ZF,0,21,6,-776.042410714235,-36.954400510201665,28.57142857142857
opening_range_breakout,ZF,10,22,5,-777.3285714284983,-35.33311688311356,22.727272727272727
rsi2_extreme_reversion,NQ,8,6,0,-777.4,-129.56666666666666,0.0
donchian_breakout,ZT,16,8,1,-778.9312499999147,-97.36640624998934,12.5
rsi2_extreme_reversion,CL,13,6,0,-781.2253295898438,-130.2042215983073,0.0
pivot_reversal,ZN,2,22,6,-781.3124999999999,-35.51420454545454,27.27272727272727
donchian_breakout,6E,16,7,0,-783.3954748153798,-111.91363925933997,0.0
support_resistance_bounce,ZN,14,23,3,-783.5848214283989,-34.0689052794956,13.043478260869565
keltner_breakout,ZT,21,24,7,-783.9421875001989,-32.66425781250829,29.166666666666668
rsi2_extreme_reversion,CL,1,7,0,-785.9642944335938,-112.28061349051339,0.0
pivot_reversal,ZF,12,18,5,-785.9729910713737,-43.66516617063187,27.77777777777778
opening_range_breakout,NG,1,24,5,-786.0978753499263,-32.754078139580265,20.833333333333336
bollinger_squeeze_break,ZB,7,6,0,-787.5107142857224,-131.25178571428708,0.0
keltner_breakout,ZT,5,31,9,-787.7671874997327,-25.411844758055892,29.03225806451613
liquidity_sweep,6E,9,75,26,-789.007574316148,-10.520100990881973,34.66666666666667
vol_spike_fade,ZT,18,13,3,-789.508482142918,-60.73142170330138,23.076923076923077
bollinger_squeeze_break,ZF,1,26,7,-791.4107142858361,-30.43887362637831,26.923076923076923
liquidity_sweep,ZN,16,20,6,-792.6776785715017,-39.63388392857509,30.0
rsi2_extreme_reversion,NQ,5,6,0,-793.2,-132.20000000000002,0.0
vol_regime_trend,ZT,23,8,0,-793.562500000199,-99.19531250002487,0.0
donchian_breakout,ZN,7,9,1,-795.6624999999688,-88.40694444444097,11.11111111111111
bollinger_squeeze_break,ZB,20,32,10,-797.3999999999716,-24.91874999999911,31.25
narrow_range_break,ES,6,21,5,-797.9000000000456,-37.99523809524027,23.809523809523807
bollinger_squeeze_break,NG,6,6,0,-798.0028610229448,-133.00047683715746,0.0
opening_range_breakout,ZT,15,22,4,-798.6473214284699,-36.30215097402136,18.181818181818183
support_resistance_bounce,NG,1,11,1,-802.67981480191,-72.97089225471909,9.090909090909092
bollinger_squeeze_break,ZT,0,15,2,-803.638392857082,-53.5758928571388,13.333333333333334
pivot_reversal,ZT,12,17,5,-804.0046875003411,-47.29439338237301,29.411764705882355
vol_regime_trend,NG,16,10,1,-804.2023727417063,-80.42023727417063,10.0
fair_value_gap,ZF,7,77,28,-804.7508928570535,-10.45131029684485,36.36363636363637
narrow_range_break,NQ,22,10,1,-805.857142857174,-80.5857142857174,10.0
support_resistance_bounce,NQ,3,7,0,-806.4571428571013,-115.20816326530019,0.0
support_resistance_bounce,ZN,9,42,9,-806.9669642854949,-19.21349914965464,21.428571428571427
opening_range_breakout,ZN,16,24,5,-807.5848214286831,-33.649367559528464,20.833333333333336
support_resistance_bounce,CL,8,6,0,-808.1928501674167,-134.69880836123613,0.0
liquidity_sweep,NQ,23,22,5,-808.9035714286235,-36.76834415584653,22.727272727272727
opening_range_breakout,ES,12,6,0,-810.9428571428442,-135.1571428571407,0.0
support_resistance_bounce,NG,22,8,0,-811.8939819608473,-101.48674774510592,0.0
rsi2_extreme_reversion,ES,11,7,0,-812.4,-116.05714285714285,0.0
support_resistance_bounce,CL,10,6,0,-814.3325635637739,-135.72209392729565,0.0
donchian_breakout,ZB,14,7,0,-814.8499999999858,-116.40714285714083,0.0
opening_range_breakout,ZF,4,18,2,-817.0446428572951,-45.39136904762751,11.11111111111111
rsi2_extreme_reversion,ZT,7,7,0,-821.3375,-117.33392857142857,0.0
pivot_reversal,6E,23,45,15,-821.741846367172,-18.260929919270488,33.33333333333333
support_resistance_bounce,ZN,7,16,2,-822.5026785712885,-51.40641741070553,12.5
inside_bar_break,NQ,0,18,3,-822.9428571428988,-45.71904761904993,16.666666666666664
support_resistance_bounce,NG,8,20,3,-823.954622759112,-41.1977311379556,15.0
support_resistance_bounce,NG,3,22,3,-824.367725944519,-37.471260270205406,13.636363636363635
liquidity_sweep,ZB,16,16,2,-825.6839285714163,-51.60524553571352,12.5
pivot_reversal,NG,20,38,11,-825.7921928133094,-21.731373495087087,28.947368421052634
donchian_breakout,ZB,7,11,1,-826.3499999999972,-75.12272727272702,9.090909090909092
inside_bar_break,6E,1,98,45,-826.7470402581863,-8.43619428834884,45.91836734693878
support_resistance_bounce,ES,18,6,0,-827.2428571430261,-137.87380952383768,0.0
pivot_reversal,ZN,10,31,9,-829.5169642857223,-26.758611751152333,29.03225806451613
donchian_breakout,6E,1,11,1,-829.5413317680691,-75.41284834255174,9.090909090909092
vol_regime_trend,6E,18,6,0,-830.3450891495418,-138.3908481915903,0.0
rsi2_extreme_reversion,ZN,7,9,1,-830.375,-92.26388888888889,11.11111111111111
support_resistance_bounce,ZT,7,17,1,-836.292410714306,-49.19367121848859,5.88235294117647
opening_range_breakout,ZN,1,18,3,-836.5758928572951,-46.47643849207195,16.666666666666664
support_resistance_bounce,CL,4,7,0,-838.4019618443161,-119.7717088349023,0.0
vol_regime_trend,6E,14,9,0,-839.6871092795992,-93.29856769773325,0.0
liquidity_sweep,ZT,4,17,4,-840.804464285836,-49.45908613446095,23.52941176470588
bollinger_squeeze_break,6E,15,16,4,-841.842457028762,-52.61515356429763,25.0
vol_spike_fade,ZT,3,17,5,-843.2678571426338,-49.60399159662552,29.411764705882355
opening_range_breakout,ZB,8,20,4,-845.4910714287256,-42.27455357143628,20.0
keltner_breakout,ZF,4,22,6,-845.6484375000568,-38.43856534091167,27.27272727272727
volume_spike_reversal,6E,15,6,0,-847.7966975518793,-141.29944959197988,0.0
fair_value_gap,ZB,9,63,19,-849.0794642856229,-13.477451814057506,30.158730158730158
opening_range_breakout,ZF,5,18,2,-850.5267857143771,-47.25148809524317,11.11111111111111
vol_regime_trend,ZN,0,6,0,-850.575000000034,-141.76250000000567,0.0
rsi2_extreme_reversion,ZN,12,7,0,-854.375,-122.05357142857143,0.0
rsi2_extreme_reversion,ZT,9,12,1,-855.4,-71.28333333333333,8.333333333333332
rsi2_extreme_reversion,NQ,0,14,1,-858.0,-61.285714285714285,7.142857142857142
keltner_breakout,ZN,13,14,2,-859.3406250000141,-61.38147321428672,14.285714285714285
fair_value_gap,6E,19,88,33,-860.7571350784324,-9.78133108043673,37.5
fair_value_gap,ZF,2,63,23,-860.9334821427901,-13.665610827663336,36.507936507936506
liquidity_sweep,ZB,11,30,8,-861.0758928571815,-28.702529761906053,26.666666666666668
keltner_breakout,ZB,21,38,11,-862.2375000001307,-22.690460526319228,28.947368421052634
